[2025-06-04 06:04:13] [INFO    ] discord.client: logging in using static token
[2025-06-04 06:09:12] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 56, 'op': 0, 'd': {'id': '1224893971021430786', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:12] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:12] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893971021430786 with None has returned 204
[2025-06-04 06:09:12] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: 3df15bae86f6647dd4dfcbd5c6949480 -> b5e35274c6fd5cfec77fe9bfaf059ad6.
[2025-06-04 06:09:12] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893971021430786 has received 
[2025-06-04 06:09:12] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970929287179 with None has returned 429
[2025-06-04 06:09:12] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: b5e35274c6fd5cfec77fe9bfaf059ad6 -> 3df15bae86f6647dd4dfcbd5c6949480.
[2025-06-04 06:09:12] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970929287179 responded with 429. Retrying in 0.65 seconds.
[2025-06-04 06:09:12] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash b5e35274c6fd5cfec77fe9bfaf059ad6 with '1212210181505814640' major parameters
[2025-06-04 06:09:13] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 57, 'op': 0, 'd': {'id': '1224893970929287179', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:13] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:13] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970929287179 with None has returned 204
[2025-06-04 06:09:13] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970929287179 has received 
[2025-06-04 06:09:13] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970027515905 with None has returned 429
[2025-06-04 06:09:13] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970027515905 responded with 429. Retrying in 0.67 seconds.
[2025-06-04 06:09:13] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1212210181505814640' major parameters
[2025-06-04 06:09:14] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:14] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970027515905 with None has returned 204
[2025-06-04 06:09:14] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: 3df15bae86f6647dd4dfcbd5c6949480 -> b5e35274c6fd5cfec77fe9bfaf059ad6.
[2025-06-04 06:09:14] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893970027515905 has received 
[2025-06-04 06:09:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 58, 'op': 0, 'd': {'id': '1224893970027515905', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:14] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:14] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893915275198485 with None has returned 429
[2025-06-04 06:09:14] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: b5e35274c6fd5cfec77fe9bfaf059ad6 -> 3df15bae86f6647dd4dfcbd5c6949480.
[2025-06-04 06:09:14] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893915275198485 responded with 429. Retrying in 0.71 seconds.
[2025-06-04 06:09:14] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash b5e35274c6fd5cfec77fe9bfaf059ad6 with '1212210181505814640' major parameters
[2025-06-04 06:09:15] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 59, 'op': 0, 'd': {'id': '1224893915275198485', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:15] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:15] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893915275198485 with None has returned 204
[2025-06-04 06:09:15] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893915275198485 has received 
[2025-06-04 06:09:15] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893913718984725 with None has returned 429
[2025-06-04 06:09:15] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893913718984725 responded with 429. Retrying in 0.59 seconds.
[2025-06-04 06:09:15] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1212210181505814640' major parameters
[2025-06-04 06:09:16] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 60, 'op': 0, 'd': {'id': '1224893913718984725', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:16] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:16] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893913718984725 with None has returned 204
[2025-06-04 06:09:16] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: 3df15bae86f6647dd4dfcbd5c6949480 -> b5e35274c6fd5cfec77fe9bfaf059ad6.
[2025-06-04 06:09:16] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893913718984725 has received 
[2025-06-04 06:09:16] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837844025355 with None has returned 429
[2025-06-04 06:09:16] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: b5e35274c6fd5cfec77fe9bfaf059ad6 -> 3df15bae86f6647dd4dfcbd5c6949480.
[2025-06-04 06:09:16] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837844025355 responded with 429. Retrying in 0.72 seconds.
[2025-06-04 06:09:16] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash b5e35274c6fd5cfec77fe9bfaf059ad6 with '1212210181505814640' major parameters
[2025-06-04 06:09:17] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 61, 'op': 0, 'd': {'id': '1224893837844025355', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:17] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837844025355 with None has returned 204
[2025-06-04 06:09:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837844025355 has received 
[2025-06-04 06:09:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837000839303 with None has returned 429
[2025-06-04 06:09:17] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837000839303 responded with 429. Retrying in 0.68 seconds.
[2025-06-04 06:09:17] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1212210181505814640' major parameters
[2025-06-04 06:09:18] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 62, 'op': 0, 'd': {'id': '1224893837000839303', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:18] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:18] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837000839303 with None has returned 204
[2025-06-04 06:09:18] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: 3df15bae86f6647dd4dfcbd5c6949480 -> b5e35274c6fd5cfec77fe9bfaf059ad6.
[2025-06-04 06:09:18] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893837000839303 has received 
[2025-06-04 06:09:18] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893836745117736 with None has returned 429
[2025-06-04 06:09:18] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: b5e35274c6fd5cfec77fe9bfaf059ad6 -> 3df15bae86f6647dd4dfcbd5c6949480.
[2025-06-04 06:09:18] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893836745117736 responded with 429. Retrying in 0.60 seconds.
[2025-06-04 06:09:18] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash b5e35274c6fd5cfec77fe9bfaf059ad6 with '1212210181505814640' major parameters
[2025-06-04 06:09:19] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 63, 'op': 0, 'd': {'id': '1224893836745117736', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:19] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:19] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893836745117736 with None has returned 204
[2025-06-04 06:09:19] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893836745117736 has received 
[2025-06-04 06:09:19] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893767668994138 with None has returned 429
[2025-06-04 06:09:19] [WARNING ] discord.http: We are being rate limited. DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893767668994138 responded with 429. Retrying in 0.74 seconds.
[2025-06-04 06:09:19] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1212210181505814640' major parameters
[2025-06-04 06:09:20] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-06-04 06:09:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 64, 'op': 0, 'd': {'id': '1224893767668994138', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:09:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:09:20] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:09:20] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893767668994138 with None has returned 204
[2025-06-04 06:09:20] [DEBUG   ] discord.http: A route (DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks) has changed hashes: 3df15bae86f6647dd4dfcbd5c6949480 -> b5e35274c6fd5cfec77fe9bfaf059ad6.
[2025-06-04 06:09:20] [DEBUG   ] discord.http: A rate limit bucket (b5e35274c6fd5cfec77fe9bfaf059ad6) has been exhausted. Pre-emptively rate limiting...
[2025-06-04 06:09:20] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893767668994138 has received 
[2025-06-04 06:09:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 64.
[2025-06-04 06:09:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-04 06:10:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 64.
[2025-06-04 06:10:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-04 06:11:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 64.
[2025-06-04 06:11:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-04 06:11:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 65, 'op': 0, 'd': {'id': '1224893766121426995', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:11:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:11:17] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:11:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893766121426995 with None has returned 204
[2025-06-04 06:11:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893766121426995 has received 
[2025-06-04 06:11:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 66, 'op': 0, 'd': {'id': '1224893765383094374', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:11:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:11:17] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:11:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893765383094374 with None has returned 204
[2025-06-04 06:11:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1224893765383094374 has received 
[2025-06-04 06:11:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 67, 'op': 0, 'd': {'id': '1224893707287920670', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
